0.2239, [[0.0, 0.5385005389696172], [0.3044300923894396, 0.31763886430063343], [0.10830425744547946, 0.5100758229854687], [0.4254, 0.0], [0.0, 0.498497328929987], [0.3593206122660593, 0.0], [4.603933941308104e-05, 0.4983589405548216], [0.34441027131422136, 0.0], [0.2931742467689339, 0.0], [0.0, 0.49571802906208745]]
0.1722, [[0.24806863814195784, 0.18493311899791318], [0.07614249034106484, 0.5210023540290623], [0.38600756442311834, 0.0], [0.22501790883957531, 0.0], [0.0, 0.09464945302714403], [0.35419518256386506, 0.0], [0.08969121022554216, 0.0], [0.0, 0.07870572025052877], [0.27206953623048635, 0.0], [0.1800877378380712, 0.0]]
0.2851, [[0.0, 0.5449605596919127], [0.4254, 0.0], [0.34251906998025683, 0.5198396354029067], [0.0, 0.5278377146631446], [0.37529989310231254, 0.0], [0.0, 0.48975323381770125], [0.0, 0.5080256248348745], [0.3597043342758497, 0.0], [0.0, 0.4853076354029067], [0.0, 0.4997874161162481]]
0.1028, [[0.0, 0.5022002430647291], [0.4254, 0.0], [0.0, 0.48981550858652584], [0.0, 0.0], [0.3702018721151036, 0.0], [0.0, 0.0], [0.09121708547466757, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]
0.3528, [[0.4852156169168106, 0.4941055482166444], [0.0, 0.5455504646983312], [0.0, 0.5189267846763539], [0.46762901378608623, 0.0], [0.10160882208509193, 0.4899723487450464], [0.0, 0.5233206155878474], [0.0, 0.5154809141347427], [0.0, 0.5006410673712026], [0.4254, 0.39970755741127173], [0.0, 0.5129871043593128]]
0.3172, [[0.3637608240936293, 0.5054400686922059], [0.4254, 0.0], [0.0, 0.532123141347424], [0.4254, 0.0], [0.7010922453221854, 0.0], [0.3580141301851082, 0.0], [0.06773702237389863, 0.37263663883090425], [0.0, 0.5165426605019816], [0.0, 0.4881028243064733], [0.4254, 0.0]]
0.5591, [[0.9578609509337183, 0.3842601670146211], [0.0, 0.5447067265725288], [0.26347233596352587, 0.4859265389696172], [0.15545598343874675, 0.5116191096433291], [0.0, 0.536157162483488], [0.4254, 0.0], [0.0, 0.5305821611624837], [0.4482579509244948, 0.0], [0.0, 0.5210969194187582], [0.3744502229377781, 0.0]]
0.2740, [[0.0, 0.5470322310654685], [0.2752032659771046, 0.5207752945838836], [0.0, 0.5335849326287982], [0.6598346763639225, 0.0], [0.2053293152420193, 0.5145967661822987], [0.4459575028377137, 0.0], [0.0, 0.5090130515191544], [0.0, 0.5110299339498018], [0.07040730405986881, 0.5000488163804491], [0.4254, 0.0]]
0.2863, [[0.374568994036046, 0.465969265135706], [0.3364617439685723, 0.48586964597093796], [0.29765100354981666, 0.501577495376486], [0.2869890134206532, 0.0], [0.09213787226293303, 0.5158566129458393], [0.08289711913784048, 0.0], [0.06972986806564475, 0.0], [0.0448554706855026, 0.0], [0.0, 0.0], [0.0, 0.0]]
0.1603, [[0.35845266962486777, 0.17917959916493334], [0.0, 0.4182748141962535], [0.0, 0.5021917859973584], [0.2211258713117059, 0.0], [0.0, 0.03799551565763168], [0.0, 0.07502367014613831], [0.0, 0.49131753500660497], [0.034003340680945515, 0.0], [0.0, 0.48726736856010583], [0.0, 0.43657870563674883]]
0.3574, [[0.30104968420795664, 0.5067027344782038], [0.0, 0.5306157331571996], [0.0, 0.5292108348745045], [0.4875160650035917, 0.4991592866578605], [0.0, 0.5245727741083226], [0.4254, 0.0], [0.2998437007486164, 0.0], [0.1627542810385466, 0.1361497536534465], [0.40675596166676076, 0.0], [0.0, 0.0]]
0.3206, [[0.4254, 0.5038588533685606], [0.0, 0.5369728850726557], [0.4254, 0.3053164050104461], [0.3694892455254934, 0.4870841321003965], [0.0, 0.5262795640686926], [0.42495534841679833, 0.0], [0.3855964336983434, 0.0], [0.09570263254321812, 0.4612894655532362], [0.0, 0.4951780581241749], [0.39077668083050754, 0.0]]
0.3400, [[0.0, 0.5805430163861838], [0.4254, 0.5005823804491416], [0.5904557420083664, 0.0], [0.0, 0.5626294158547394], [0.4254, 0.0], [0.2264066170654822, 0.4943200501981505], [0.40306492138211436, 0.2606557202505221], [0.0, 0.5440729910141208], [0.3620432112879026, 0.0], [0.35105231657891867, 0.3001554572025158]]
0.3131, [[0.03323382600789482, 0.523759614266843], [0.4077883565978619, 0.5065689590488774], [0.4254, 0.0], [0.0, 0.521211217965654], [0.3954087536629717, 0.4758505302713965], [0.11641009127981668, 0.5195864359313084], [0.37126167576118996, 0.38985668058455347], [0.4239138172473683, 0.0], [0.1757771808181891, 0.5031292391017171], [0.3381702205359702, 0.3312882797494812]]
0.2408, [[0.33368432751675914, 0.0], [0.0, 0.5457383260590501], [0.27098232386941534, 0.4935589141347429], [0.3707591826531317, 0.0], [0.1948439832976658, 0.521407524438574], [0.24543740150339788, 0.0], [0.0956302850098545, 0.25375250939458344], [0.09510412113084567, 0.5078252179656536], [0.02052696832983181, 0.49282571202113584], [0.0, 0.5089082351387059]]
0.2365, [[0.34540612129200976, 0.10828367432150565], [0.4254, 0.07784978288101076], [0.24518158683020497, 0.46542734029228294], [0.4254, 0.0], [0.1930650232577156, 0.4864616406869225], [0.4254, 0.0], [0.08458084355066912, 0.4866343698811101], [0.41237474823868503, 0.0], [0.0032885242438051754, 0.32620330271399967], [0.06318570482047245, 0.0]]
0.1236, [[0.0, 0.5264215402906206], [0.4254, 0.0], [0.0, 0.5455950295250321], [0.5900472512266011, 0.0], [0.26957534316685205, 0.0], [0.0, 0.5433072285336858], [0.16697360933843086, 0.0], [0.15515949009875424, 0.0], [0.0, 0.5221937754293267], [0.0, 0.537832686922061]]
0.1585, [[0.4254, 0.0], [0.0, 0.5220553870541613], [0.0, 0.5467726931964056], [0.26976720417174693, 0.015016889352816575], [0.0, 0.5213885601056806], [0.18640532669789728, 0.0], [0.0, 0.5108282457067373], [0.1307786146794226, 0.0], [0.11894168825974857, 0.4121870229645065], [0.10466057258334323, 0.0]]
0.2882, [[0.0, 0.528973011889036], [0.2980529980362634, 0.405506659707728], [0.48947252085309884, 0.0], [0.42579095792742105, 0.11284698538621839], [0.4254, 0.3187531022964519], [0.14222781903910958, 0.5099617807133421], [0.48779555869637886, 0.0], [0.27897653240670606, 0.3179832651357007], [0.34627406393320126, 0.1331261169102362], [0.0, 0.5083726208718624]]
0.3115, [[0.4254, 0.38539972860126176], [0.0, 0.5419292391017178], [0.0, 0.5294084227212681], [0.4213282618004507, 0.0], [0.18873165905783446, 0.023211603340293284], [0.0, 0.5015003566710697], [0.0, 0.4984096829590491], [0.0, 0.4918659630118892], [0.8334862576436978, 0.0], [0.0, 0.5019211598414793]]
0.3233, [[0.6569752408915686, 0.0], [0.3424825250269434, 0.5101883276089826], [0.0, 0.5451795994865213], [0.06485627513632558, 0.5228780290620871], [0.5651078140241077, 0.0], [0.0, 0.5443306649550707], [0.02962302638819664, 0.48754619550858647], [0.4569007558860494, 0.1534964133611709], [0.0, 0.5438941668806163], [0.4254, 0.0]]
0.3134, [[0.9538620411753878, 0.021368045929032024], [0.02085582075421233, 0.5138492126816381], [0.0, 0.5184639524438576], [0.0, 0.5449845083440308], [0.1930650232577156, 0.4864616406869225], [0.0, 0.5391763355350069], [0.0, 0.5314463196829589], [0.31067927940601897, 0.38281165762005354], [0.0, 0.5475757637997433], [0.4759708255400243, 0.0]]
0.1068, [[0.261763859396128, 0.0], [0.08200921759201309, 0.0], [0.0, 0.5426273315719953], [0.3322133931458978, 0.0], [0.0, 0.0], [0.13677690301925874, 0.0], [0.09339408852406698, 0.0], [0.0, 0.5312559075297225], [0.4254, 0.0], [0.0, 0.5248085468956412]]
0.1478, [[0.0, 0.5216935270805818], [0.33332801422195407, 0.0], [0.0, 0.498497328929987], [0.0, 0.5371796988110965], [0.0, 0.5444855404364569], [0.0, 0.5465809910141207], [0.0, 0.5464105263157895], [0.23409932973793768, 0.0], [0.10160882208509193, 0.4899723487450464], [0.0, 0.4780638121085652]]
0.3051, [[0.47487435028370806, 0.16294211273487733], [0.277103603549398, 0.5127341611624836], [0.0, 0.5453690423620026], [0.4254, 0.28960058455115895], [0.0, 0.5449358767650834], [0.10214156301258875, 0.4887765706737121], [0.4254, 0.0], [0.0, 0.5167745891677674], [0.42117294574886865, 0.0], [0.004011999577442314, 0.49989120739762216]]
0.2386, [[0.4254, 0.0], [0.0, 0.5347294557463678], [0.2616176795828748, 0.5048127080581246], [0.4254, 0.0], [0.0, 0.5343873289299871], [0.4254, 0.0], [0.0, 0.5320918758256272], [0.41927260817657597, 0.0], [0.09111842974735343, 0.5100545521796563], [0.3873871364106964, 0.0]]
0.1081, [[0.0, 0.5470438664955072], [0.33288033854386634, 0.0], [0.0, 0.5332430620871866], [0.0, 0.5119981400264202], [0.02052696832983181, 0.49282571202113584], [0.0644813833725315, 0.0], [0.28831376797826136, 0.0], [0.0, 0.5327610092470279], [0.0, 0.0], [0.0, 0.0]]
0.2266, [[0.5116600201573853, 0.2170029144050134], [0.0, 0.535032116248349], [0.0, 0.5441823414634146], [0.48568860624306415, 0.10650089352818898], [0.0, 0.523795492734478], [0.0, 0.5439778177150193], [0.3849568970153601, 0.0], [0.0, 0.522593564068692], [0.0, 0.541541751651255], [0.26976720417174693, 0.015016889352816575]]
0.5094, [[0.7383939035517766, 0.498096002642008], [0.3741944082645845, 0.5116744649933956], [0.0, 0.5270776036988114], [0.4254, 0.0], [0.423977770915667, 0.0], [0.4254, 0.0], [0.4254, 0.0], [0.019764030705269105, 0.497151117569353], [0.34561625477356095, 0.4938774636723912], [0.0, 0.5241755482166446]]
0.2241, [[0.4254, 0.0], [0.0, 0.5317474425363274], [0.0728145038063341, 0.5128822879788643], [0.09967516982973487, 0.49420344517833575], [0.42090799483734753, 0.21064669311064788], [0.0, 0.5251939841479522], [0.07066380895088523, 0.49263555614266846], [0.3855781612216863, 0.0], [0.007445218887974726, 0.5239320871862616], [0.35501744401341495, 0.0]]
0.1965, [[0.3069060129764175, 0.21198884342381244], [0.0, 0.5447324261874199], [0.3161062049730478, 0.0], [0.6691869653148574, 0.0], [0.0, 0.5274586842800535], [0.5676232572591877, 0.0], [0.0, 0.5114151149273447], [0.43318679102885044, 0.0], [0.4254, 0.0], [0.0, 0.49876282959048873]]
0.3864, [[0.836560688264349, 0.0], [0.4826141756224129, 0.0], [0.13638918095927002, 0.5080281875825626], [0.4786152658640824, 0.5046197331572], [0.7524115872207652, 0.0], [0.4254, 0.0], [0.4254, 0.1261064175365405], [0.07556371007415495, 0.4959553394980187], [0.22123550617164628, 0.49330622721268186], [0.0, 0.49109867635402893]]
0.2331, [[0.2931742467689339, 0.4929246340819026], [0.2753951269819994, 0.0], [0.23673056637649764, 0.0], [0.051439096221600464, 0.0], [0.12103994881969035, 0.0], [0.25581616824438386, 0.0], [0.0, 0.3635049519833108], [0.0, 0.0], [0.07501781504968358, 0.0], [0.0, 0.0]]
0.3523, [[0.3683198070194666, 0.6523665252435794], [0.35047673356423414, 0.0], [0.1808859891380493, 0.5113861558784678], [0.0, 0.513492734478204], [0.02268424023376772, 0.0], [0.0, 0.4597092734864254], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]
0.2788, [[0.25121150412690424, 0.2562291565762026], [0.6402486183540337, 0.2238605427974936], [0.0, 0.4954612417437255], [0.0, 0.5329173368560103], [0.0, 0.4981721162483488], [0.29759618611984684, 0.21416667223382282], [0.4643395880171376, 0.0], [0.0, 0.5216212575957728], [0.38132067416068366, 0.0], [0.0, 0.5151441690885074]]
0.3792, [[0.7732876161204381, 0.0], [0.5956801241119927, 0.3713096826722439], [0.4367127114609274, 0.33197708141963367], [0.4254, 0.390337828810032], [0.4254, 0.25757637160751723], [0.33595925086051404, 0.0], [0.24801382071198796, 0.0], [0.07823399176012513, 0.5225574293262879], [0.013706569048179589, 0.060513252609604475], [0.0, 0.51770050990753]]
0.2760, [[0.0, 0.5236230198150595], [0.0, 0.5441425211810013], [0.4254, 0.0], [0.0, 0.5255550752972262], [0.0, 0.4994296565389695], [0.2987016709575749, 0.4874131889035665], [0.0, 0.5182558573315723], [0.3839793195142282, 0.2745077244258937], [0.0, 0.4893598520475567], [0.291191683051686, 0.3775443507306842]]
0.1903, [[0.2174805122187012, 0.49120246763540293], [0.17406664231823601, 0.0], [0.0, 0.26908341127349494], [0.06781594695575023, 0.0], [0.0, 0.0], [0.04079085472015921, 0.0], [0.05777279391516894, 0.0], [0.0, 0.5176195270805811], [0.0, 0.0], [0.0, 0.0]]
0.2783, [[0.4254, 0.390337828810032], [0.4254, 0.0], [0.0, 0.5470965083440308], [0.25779873196163167, 0.4096597286012609], [0.0, 0.5421299022457068], [0.238950672290282, 0.0], [0.0, 0.4969535297225893], [0.22708269870177894, 0.0], [0.0, 0.4862784042272132], [0.22339165841713257, 0.0]]
0.3501, [[0.5867793249724819, 0.0], [0.0, 0.5355587608982827], [0.7698906927773392, 0.0], [0.0, 0.5314886050198155], [0.4254, 0.0], [0.0, 0.5281370435931313], [0.4254, 0.4925048560105685], [0.4254, 0.0], [0.28588352858292515, 0.0], [0.26525390243755065, 0.0]]
0.3612, [[0.836560688264349, 0.0], [0.46743551815261986, 0.0], [0.4254, 0.0], [0.4254, 0.5082924068692208], [0.4105749092880032, 0.0], [0.38993614690430123, 0.0], [0.2910272307617758, 0.0], [0.21738914983541788, 0.5098090409511233], [0.18412460869795982, 0.4906663408190222], [0.08901377423131811, 0.0]]
0.1429, [[0.0, 0.5496857962798946], [0.4254, 0.0], [0.06836184198022162, 0.5178927159841482], [0.0, 0.5432206076618233], [0.3258728437460351, 0.0], [0.35876330172803117, 0.0], [0.3186003980366828, 0.0], [0.3020089892324316, 0.0], [0.0, 0.5333506974900925], [0.21230026508653707, 0.0]]
0.3564, [[0.0, 0.49353200528401603], [0.4982013238739712, 0.48693498018494047], [0.0, 0.5402155297225897], [0.0, 0.5057358097754291], [0.0, 0.4927531862615587], [0.3376311824745991, 0.14513962839249667], [0.37939292787340567, 0.0], [0.28665097260250516, 0.33294950730689077], [0.4254, 0.0], [0.0, 0.5259745970937914]]
0.1108, [[0.5156159308860571, 0.0], [0.3495722459697291, 0.0], [0.24164586259714, 0.0], [0.23779950626091226, 0.0], [0.1798824732180765, 0.0], [0.05004476194222678, 0.0], [0.04679569998934765, 0.0], [0.0, 0.4920399735799213], [0.0, 0.03239393736953124], [0.0, 0.0]]
0.2507, [[0.4254, 0.0], [0.3163620196462414, 0.12607096450940014], [0.26701719643491906, 0.5140052840158523], [0.0, 0.5472163645699615], [0.35552907335980144, 0.0], [0.41946446918147073, 0.0], [0.266450749658562, 0.0], [0.2636276520151079, 0.5090924966974906], [0.0, 0.5122474953764867], [0.0, 0.5454992913992298]]
0.2168, [[0.4254, 0.0], [0.2144015999020535, 0.4871174478203434], [0.0, 0.5096024834874507], [0.0, 0.4982167080581245], [0.5143474595111023, 0.0], [0.09935289445384188, 0.3555432150313123], [0.0, 0.4876317912813744], [0.4254, 0.0], [0.0, 0.4865472364597095], [0.4244802640237253, 0.0]]
0.1018, [[0.0, 0.49299434081902255], [0.4254, 0.0], [0.2918403559729975, 0.0], [0.4254, 0.0], [0.2988387145324999, 0.0], [0.0, 0.07648230897704196], [0.28528967309158354, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]
0.3185, [[0.4254, 0.0], [0.0, 0.545139270860077], [0.4254, 0.012069223382054978], [0.4254, 0.0], [0.4254, 0.4971339471598414], [0.4254, 0.0], [0.21943566722096444, 0.0], [0.0, 0.525326734478204], [0.3642998621550004, 0.0], [0.1788333429381056, 0.0]]
0.3366, [[0.7206353043024154, 0.0], [0.310405192256169, 0.5079705257595771], [0.0, 0.5626294158547394], [0.0, 0.5400520264200792], [0.37005569230184976, 0.49728104887714664], [0.0, 0.5318163804491419], [0.5073171181617794, 0.07785484759917881], [0.2636276520151079, 0.5090924966974906], [0.7203558106096282, 0.0], [0.0, 0.5447035070603339]]
0.2625, [[0.0, 0.544114675224647], [0.3536926894558068, 0.0], [0.31568593800994466, 0.5155759920739769], [0.0, 0.5437990500641849], [0.34454731488914636, 0.0], [0.26165422453618764, 0.3615550354906105], [0.08200921759201309, 0.4919864121532366], [0.07622799197140398, 0.5139765812417436], [0.0, 0.5212888692206074], [0.27773400399405235, 0.0]]
0.0733, [[0.0, 0.5054526261558785], [0.0, 0.5434329293966623], [0.0899740233105096, 0.0], [0.0, 0.493944607661823], [0.0, 0.5381112575957726], [0.03401649477792055, 0.0], [0.0, 0.5334088718626162], [0.033444291559498636, 0.0], [0.0, 0.5324719313077937], [0.0, 0.0]]
0.2527, [[0.23870399385541727, 0.5035479920739767], [0.6837421368545894, 0.0], [0.0, 0.5314445257595771], [0.0, 0.5242701136063413], [0.0, 0.5412098758256277], [0.0, 0.5326105759577282], [0.4565567636487724, 0.0], [0.0, 0.5182963487450463], [0.0, 0.5214769749009248], [0.0, 0.5113308005284022]]
0.1036, [[0.4254, 0.0], [0.0, 0.5110299339498018], [0.006083769851039575, 0.0], [0.0, 0.4958092628797889], [0.0, 0.3723175615866413], [0.0, 0.06360779540709544], [0.0, 0.058877348643017156], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]
0.2640, [[0.5932936779658908, 0.0], [0.0, 0.5370033817701453], [0.34703237171445245, 0.20101359916493972], [0.0, 0.5441986649550706], [0.3972360013286381, 0.0], [0.0, 0.5216822509907528], [0.0, 0.5108600237780715], [0.10830425744547946, 0.5100758229854687], [0.23802791221912056, 0.4866692232496696], [0.0, 0.437556196242174]]
0.3704, [[0.8067838602251652, 0.2540513277661922], [0.09131574120198174, 0.5122162298546898], [0.4254, 0.0], [0.0, 0.5032132972258914], [0.42433408421047214, 0.0], [0.0, 0.4975734583883753], [0.0, 0.4926327371202112], [0.0, 0.49065275825627513], [0.0, 0.4862409881109646], [0.04747313598357123, 0.31318191231732373]]
0.1695, [[0.06367240640855572, 0.5143297278731841], [0.0, 0.5369587899603705], [0.4254, 0.0], [0.0, 0.5071514715984149], [0.0, 0.5306646816380453], [0.41180830146232805, 0.0], [0.0, 0.4878529564068695], [0.0, 0.5182702087186266], [0.34540612129200976, 0.10828367432150565], [0.0, 0.4586355532359153]]
